time,X (rad/s),Y (rad/s),Z (rad/s),label
0.008387541668,-0.5629801683201923,-0.6592726951900001,0.7639054289180769,waving_righthand
0.258387541668,-0.13241821826349198,-0.3906823499296,0.35517161042160006,waving_righthand
0.508387541668,0.6832742354595641,-0.4236836517656,-2.9802810180359995,waving_righthand
0.758387541668,-0.4832718466556,-0.3208886832520001,2.5821147692800004,waving_righthand
1.008387541668,0.5237129533479999,0.45730619042239995,-2.2468513452224,waving_righthand
1.258387541668,0.261243717352,-0.39195436356,1.485259020252,waving_righthand
1.508387541668,0.08573179424399999,0.3663481194568,-1.6371641982040002,waving_righthand
1.758387541668,0.013388326615599997,-0.7045559946552001,0.9111890280680001,waving_righthand
2.008387541668,-0.2178235875172,0.657247873556,1.1476620841560001,waving_righthand
2.258387541668,0.33279553028219605,-0.2443708827236,-1.7112144231960003,waving_righthand
2.508387541668,-0.2972891434604,0.19074153317444,2.26418278692,waving_righthand
2.758387541668,0.4817501756456,-0.5200456515231999,-3.213131910596,waving_righthand
3.008387541668,-0.6047962152260001,-0.37012199306159993,4.228967704732,waving_righthand
3.258387541668,0.6690554204652,0.28510449702479995,-3.176688652,waving_righthand
3.508387541668,-0.8958597177919999,-0.4674465108159999,2.0299587628039997,waving_righthand
3.758387541668,0.007903665167600007,0.181195041488,-0.8611082625759999,waving_righthand
4.008387541668,-0.23798319272680005,-0.5330317226072,-0.5560635254943999,waving_righthand
4.258387541668,0.41439265790399993,-0.07065126919600004,1.5888252426359997,waving_righthand
4.508387541668,-0.152754330512,-0.23299713495799998,-1.2251819159983999,waving_righthand
4.758387541668,-0.039117543163999985,-0.31305630324399997,1.8801298266440003,waving_righthand
5.008387541668,0.0544126607524,0.16866866110440001,-3.2242414528400007,waving_righthand
5.258387541668,-0.445576047288,-0.1298969292844,3.3608678435720005,waving_righthand
5.508387541668,0.5504562551884,-0.2875059160288,-3.1527600588199998,waving_righthand
5.758387541668,-0.5927022295091999,-0.22161921085040004,3.515538797904,waving_righthand
6.008387541668,-0.1551586479757692,0.03516475087388848,-3.407290781876923,waving_righthand
6.258387541668,-0.15644728773240002,-0.48925568013519993,2.530145934808,waving_righthand
6.508387541668,0.4426121586464,0.18427937267400002,-1.4518588531080001,waving_righthand
6.758387541668,-0.005464901435560002,-0.1741110593014,-0.9699769428307998,waving_righthand
7.008387541668,0.5060329565536,0.06374268084399999,1.538398283784,waving_righthand
7.258387541668,0.21358570024120002,-0.79596317897,-2.2765213346440003,waving_righthand
7.508387541668,-0.35631557549439996,0.4428329750756,3.1456865218551995,waving_righthand
7.758387541668,0.3637076558232,-1.0253091064,-3.7453713813828,waving_righthand
8.008387541668,-0.7850038262719999,1.07188442584,4.818749230784,waving_righthand
8.258387541668,0.8320653067208801,-0.35755564987919997,-4.16469865808,waving_righthand
8.508387541668,-0.3103921160292,0.552085722108,3.7577181888571998,waving_righthand
8.758387541668,-3.09636733052,0.8775714476963999,-3.29297267076,waving_righthand
9.008387541668,-1.7594763900000003,-2.08334136014,1.2140445613720001,waving_righthand
9.258387541668,-0.875720206955148,1.254973504508,-0.6306470433172399,waving_righthand
9.508387541668,-0.0903339623076,-1.295600236342,-1.9897079001760003,waving_righthand
9.758387541668,-1.4335953450599999,-0.014685567070800017,2.6050366639919997,waving_righthand
10.008387541668,-0.24594935853064,-0.9468450006920002,-4.288861058928,waving_righthand
10.258387541668,-0.25227440960720005,-0.30174118342000006,5.031578185524,waving_righthand
10.508387541668,-0.38121354957160003,-0.38110141726319996,-4.597298282416,waving_righthand
10.758387541668,-0.507816140612,-0.2471859334864,3.8241115260887995,waving_righthand
11.008387541668,0.246675556242,0.4761945893564,-1.5153970483056,waving_righthand
11.258387541668,0.2703485226094,-0.6350928270988,-1.0722644299480002,waving_righthand
11.508387541668,0.09340388123600002,-0.20970607248436,3.2809436785599995,waving_righthand
11.758387541668,-0.028600250324400004,-0.0661063672564,-4.01752429549904,waving_righthand
12.008387541668,-0.9420338742769231,-0.40594306245769235,5.067023242826922,waving_righthand
12.258387541668,0.5387355291708,0.00846305678119998,-4.58274486914,waving_righthand
12.508387541668,-0.28296689258999996,-0.10799483132920003,3.3827483835764003,waving_righthand
12.758387541668,1.1944705448528798,-0.069078829386,-2.276937111584,waving_righthand
13.008387541668,0.19381135731840002,-0.4310516532772,-0.06653166785599993,waving_righthand
13.258387541668,-0.7374016412086,0.24038890083475997,2.7780647098983997,waving_righthand
13.508387541668,0.2880300443068,-0.09883120176400001,-4.356575885173201,waving_righthand
13.758387541668,-0.0595314065568,-0.448875719252,5.242228627080001,waving_righthand
14.008387541668,0.848139857628,0.11323228720400001,-3.998183363732,waving_righthand
14.258387541668,-0.16416186708096,-0.12103909210555999,1.4134754991240002,waving_righthand
14.508387541668,0.1764589933924,0.40337261273484004,0.49453131429999997,waving_righthand
14.758387541668,-0.6883527282772401,-0.8478035591076001,-3.589205576252,waving_righthand
15.008387541668,0.1641184160316,-0.160103249412,5.59965142252,waving_righthand
15.258387541668,1.6371791336472004,0.019323218798000003,-4.0356077241840005,waving_righthand
15.508387541668,0.5244390616612,0.008934070650399988,0.9312143528210001,waving_righthand
15.758387541668,1.273322331376,-0.006250222783600017,1.81147045890296,waving_righthand
16.008387541668,1.21743394376,0.24656011821395998,-3.6154850549399997,waving_righthand
16.258387541668,1.4898371053400001,0.005833122203600025,4.203109018756,waving_righthand
16.508387541668,1.5759090850687998,-0.1529343587556,-4.4765397422208,waving_righthand
16.758387541668,0.5558247739369999,-0.7584334758088,4.541661218388,waving_righthand
17.008387541668,1.779054319884,0.041518044885120016,-2.4625697416760004,waving_righthand
17.258387541668,0.3261182622592,0.98526046038,-0.9323602424919997,waving_righthand
17.508387541668,1.492185182548,-0.36595044016124,2.395317377266,waving_righthand
17.758387541668,0.38526283055840005,0.15518563644279998,-4.496369031352,waving_righthand
18.008387541668,0.14564448979346153,0.440444606131923,5.1623470233846165,waving_righthand
18.258387541668,0.9921079313200001,-0.2252442379492,-3.9051187932520004,waving_righthand
18.508387541668,0.15511829589344,-0.54902469382976,2.161075784068,waving_righthand
18.758387541668,0.6891419537024,0.5389485806328,1.0641963602560003,waving_righthand
19.008387541668,0.7341946641140001,-0.6256684406676001,-3.106096489968,waving_righthand
19.258387541668,-0.8939470729232,0.5263980318475999,4.933957751968,waving_righthand
19.508387541668,1.0371385616184001,-0.320670180626,-5.0256092573319995,waving_righthand
19.758387541668,-0.45198942102872003,0.446132939404,3.7086366263287993,waving_righthand
20.008387541668,0.678408437062,-0.04245388716000001,-1.3402283234492,waving_righthand
20.258387541668,0.26423090203932004,-0.8576602583356001,-1.30554571334,waving_righthand
20.508387541668,0.07175014843520001,-0.029897245167599992,3.1831229113880006,waving_righthand
20.758387541668,0.357465815098,0.42987278376432003,-4.716179101436,waving_righthand
21.008387541668,-0.5893035736752,-0.30669887425360004,4.922949058932001,waving_righthand
21.258387541668,0.6842196419482,-0.3154353126796,-3.899728586716,waving_righthand
21.508387541668,-0.1382489720292,-0.35299991699711997,1.4015141144596002,waving_righthand
21.758387541668,0.45364172581600004,0.6799357744212,0.8553889400199999,waving_righthand
22.008387541668,0.3236230905168,-0.364020355368,-3.1795002185679992,waving_righthand
22.258387541668,0.57504198281704,0.4133757344268,5.899612808240001,waving_righthand
22.508387541668,0.2976750966896,-0.9947380818552,-5.2487301505872,waving_righthand
22.758387541668,-0.8482741561632,-0.5701883559800001,3.872252278412,waving_righthand
23.008387541668,0.186372582046,0.27789965515199994,-1.978781327592,waving_righthand
23.258387541668,-0.1395078199916,-0.42870448109599996,-1.2278184672964,waving_righthand
23.508387541668,0.13917935601559997,-0.13396130147648,3.2702501919676,waving_righthand
23.758387541668,-0.0565266847632,-0.3640191908655999,-4.351311198444,waving_righthand
24.008387541668,-0.15676703276153844,-0.3339050929825,5.151461374334615,waving_righthand
24.258387541668,-0.6469743049359999,0.004958321935480008,-4.351905003796,waving_righthand
24.508387541668,-1.1851126361,-0.6524931460960001,1.8822899115200002,waving_righthand
24.758387541668,-0.7633565786224,0.5147021722588,0.532059966348,waving_righthand
25.008387541668,-0.23194253489480002,-0.6896936301123999,-2.389897921184,waving_righthand
25.258387541668,-1.4808307835628003,0.9119432433636,4.372248160818399,waving_righthand
25.508387541668,-2.68963884832,0.6613360541933199,-4.727122850464,waving_righthand
25.758387541668,-2.37888817308,-1.144217545404,3.842484978488,waving_righthand
26.008387541668,-0.17231224673904003,0.4990598518476,-3.9434674823480003,waving_righthand
26.258387541668,-1.04649255874,-0.6284426977876,3.1216758716,waving_righthand
26.508387541668,0.336326680156,0.22836947196839996,-2.562364578872,waving_righthand
26.758387541668,-0.36375133437400003,-0.18884965198200004,1.2656144046720001,waving_righthand
27.008387541668,0.39694210766,-0.03692678278399998,-0.13693033223200005,waving_righthand
27.258387541668,-0.0914760888356,-0.3436164545996,-1.7513723171439997,waving_righthand
27.508387541668,-0.1587006311784,0.08050220940359999,3.4341923469839997,waving_righthand
27.758387541668,0.10260159085996001,-0.1579361984136,-4.4110290738171996,waving_righthand
28.008387541668,-0.16633489750828,-0.2012868230708,5.15263695248,waving_righthand
28.258387541668,1.016639825088,0.38946356931720005,-3.6684932189760002,waving_righthand
28.508387541668,0.246504871941204,-0.4087039726724,0.5671783235815999,waving_righthand
28.758387541668,-0.0654668791632,0.4363563806092,2.7357406282400003,waving_righthand
29.008387541668,0.074321542342,-0.9725415009160001,-4.3705538034308,waving_righthand
29.258387541668,-0.716914315373988,0.025715984880800003,4.613541755728,waving_righthand
29.508387541668,0.1910139170264,-0.40496613709359996,-4.080435702538,waving_righthand
29.758387541668,-0.6087525516792,0.06802503760887998,3.720202133768,waving_righthand
30.008387541668,0.9318138063692307,0.015033189318461548,-2.2756392165423076,waving_righthand
30.258387541668,0.05871140917579999,-0.46017466117039996,-0.041868996616000125,waving_righthand
30.508387541668,0.19942318922600002,0.7447269927607999,2.0072183317604,waving_righthand
30.758387541668,0.3195775612992,-1.099133493864,-3.208332059476,waving_righthand
31.008387541668,0.5612380392496,0.12465805042295999,4.063582777388,waving_righthand
31.258387541668,1.580717611256,0.05507788296559999,-3.3000399065600003,waving_righthand
31.508387541668,-0.17797321743160002,-0.01639082084760002,3.5359817504399995,waving_righthand
31.758387541668,1.655916443804,0.590830065966,-2.29157162184,waving_righthand
32.008387541668,-0.02184030309279997,-0.848210231068,0.3697162505184,waving_righthand
32.258387541668,0.20924081418519996,0.032354689871999985,1.565006878114,waving_righthand
32.508387541668,0.4627889868792,-0.219162493628,-3.1094282412679997,waving_righthand
32.758387541668,-0.8368304482432,-0.81616372892,3.670289639884,waving_righthand
33.008387541668,0.5650555884655999,0.17948722682692,-3.5132118843600004,waving_righthand
33.258387541668,-0.008343807455999972,0.46685526550279993,3.361109948072,waving_righthand
33.508387541668,1.4017531249296002,-0.81772496883,-2.636910152424,waving_righthand
33.758387541668,-0.8115449282544,-0.037896066642399966,3.454134437436,waving_righthand
34.008387541668,1.44612647896,-0.588251063852,-3.266647129052,waving_righthand
34.258387541668,-0.7809943893632,0.0305827989726,3.6100911712999992,waving_righthand
34.508387541668,1.0754557025559999,-0.387308052184,-2.8684888006394402,waving_righthand
34.758387541668,-0.5418341752876,-0.47691390804479994,1.68354797935344,waving_righthand
35.008387541668,0.6134434987448,0.41902477266400007,-0.8562916243,waving_righthand
35.258387541668,-0.20202784955439998,-0.577249705312,-0.6954359418760001,waving_righthand
35.508387541668,0.31168492753663996,0.14340135091740003,1.1644690845748,waving_righthand
35.758387541668,0.11866458699279998,-0.16471441343808,-1.8042688716200002,waving_righthand
36.008387541668,0.2411595744176923,0.10623857010461536,2.430806929134615,waving_righthand
36.258387541668,0.11099093928719998,0.1028509496224,-3.2355154979439997,waving_righthand
36.508387541668,-0.47869455633999997,-0.14708857896320005,4.509927824212,waving_righthand
36.758387541668,1.5019369248168,-0.24804551962399998,-3.9874631715640003,waving_righthand
37.008387541668,-0.8715171267204,-0.6965677106520001,4.250543897715599,waving_righthand
37.258387541668,1.607635517088,0.29669192090799995,-3.6843363336239996,waving_righthand
37.508387541668,0.004587495976000007,0.49686739592560003,0.5698611815532,waving_righthand
37.758387541668,0.11411037045439999,0.26546807779872,-0.10725113149319998,waving_righthand
38.008387541668,-0.1066885871806,0.269572517322,0.2928092627192,waving_righthand
38.258387541668,-1.3705208637321598,-0.17472782053740002,1.7110687958699997,waving_righthand
38.508387541668,1.239956235292,-0.29350769323840004,-1.9315195869839998,waving_righthand
38.758387541668,-0.5744247640984,-0.264372586616,1.41640506986,waving_righthand
39.008387541668,0.6125999285076,0.1592915707904,-1.06277467854,waving_righthand
39.258387541668,-0.07337044597599998,-0.003456893601599997,-0.4043365222128,waving_righthand
39.508387541668,-0.8373338988719999,-0.08486925357923997,1.3843543866119998,waving_righthand
39.758387541668,-0.09123979286560001,-1.631047260722,-2.4677578366,waving_righthand
40.008387541668,-1.081238240012,0.6069437531944001,4.47566194718,waving_righthand
40.258387541668,1.0466964322124002,-1.001818787224,-4.70340950492,waving_righthand
40.508387541668,-0.6764946460639999,0.9485801800315999,4.7697424594112,waving_righthand
40.758387541668,1.003331890104,-0.8195626333464,-4.443996872924,waving_righthand
41.008387541668,-0.0853403732316,-0.12135804642119993,4.122031637376,waving_righthand
41.258387541668,0.7581049967384,-0.2852626695368,-4.199477277984,waving_righthand
41.508387541668,-1.0539152443228,-0.07671083620799997,3.2676420783920004,waving_righthand
41.758387541668,-0.14280199972,0.562634570202,-1.7618102199359995,waving_righthand
42.008387541668,-0.2925382995648,-1.5952502006520002,-0.5789124571639999,waving_righthand
42.258387541668,-0.8911583185646155,0.857108732826923,1.1619170984384615,waving_righthand
42.508387541668,-1.131055985672,-1.3566079146388,-2.8577174414360003,waving_righthand
42.758387541668,-0.99656578757,0.970806586768,4.544648550716,waving_righthand
43.008387541668,-0.0685311777888,-1.3692479435399598,-4.881626110039999,waving_righthand
43.258387541668,-0.277546253498,0.6084113073363999,3.9792591928800003,waving_righthand
43.508387541668,-0.07975609764039998,-0.586514237512,-3.8006363773599996,waving_righthand
43.758387541668,-1.47970776914,0.47802376029520005,3.72708983789476,waving_righthand
44.008387541668,0.5465773770584,-0.705048607892,-3.937177743948,waving_righthand
44.258387541668,-1.4003597283360003,-0.5258203590399999,3.934499916968,waving_righthand
44.508387541668,0.7350127774439998,-0.22409383788760004,-2.454172586216,waving_righthand
44.758387541668,-0.4504516779392,0.031024990036,1.408281902052,waving_righthand
45.008387541668,0.766300367548,-0.3456902950644,-1.279355757856,waving_righthand
45.258387541668,-0.5163165447196001,-0.517404353088,0.713903995184,waving_righthand
45.508387541668,0.628010827236,-0.055749681672400006,0.27844107046479993,waving_righthand
45.758387541668,-0.027530130253200006,-0.5346372624175999,-1.8620164209124002,waving_righthand
46.008387541668,0.07605744119600003,0.13731671948760002,3.186063493204,waving_righthand
46.258387541668,0.18168374704784,0.36713632790839995,-3.470412379476,waving_righthand
46.508387541668,-0.24426195325080002,-1.0125337492816002,4.3925976211119995,waving_righthand
46.758387541668,0.3480531302112,-0.0606275404212,-4.11896434312,waving_righthand
47.008387541668,-0.46502465725600006,0.2112278972548,4.1768500241392,waving_righthand
47.258387541668,0.7209051708816,-0.4853275506188,-4.015153002812,waving_righthand
47.508387541668,-0.34188309521119997,0.3388042668964,3.8431796776119995,waving_righthand
47.758387541668,1.0174903065279999,-0.4714572230346,-3.5049057024959995,waving_righthand
48.008387541668,-0.47376060382759994,0.06433819112360001,2.848613668648,waving_righthand
48.258387541668,0.6303042970576923,-0.34899803592307693,-2.2695472343884613,waving_righthand
48.508387541668,-0.21642094645519996,0.11743859766,1.144946709096,waving_righthand
48.758387541668,0.706278620964,-0.33545312347119993,0.12048917416160006,waving_righthand
49.008387541668,-0.20823457613559998,-1.1354042075180002,-1.5008589951764002,waving_righthand
49.258387541668,0.531302434176,1.0221091351215998,2.6056829806504003,waving_righthand
49.508387541668,1.2834682744600001,1.4782358122439998,-1.6361752725136,waving_righthand
49.758387541668,0.18320436670480003,0.185997457553912,0.3835731235112,waving_righthand
50.008387541668,0.002815211376240002,-0.03188876401508,0.14571408613859999,waving_righthand
50.258387541668,0.11775429320304,-0.8143057648692,-0.50995864128968,waving_righthand
50.508387541668,-1.9039700595188,-0.640179573264,3.8421681779323995,waving_righthand
50.758387541668,1.0715409368812,-1.7117571276664,-5.733709944440001,waving_righthand
51.008387541668,-0.5797900044204,0.36451804166000007,5.667871096628,waving_righthand
51.258387541668,1.2206098785694002,-0.5261234389919999,-4.959570524651999,waving_righthand
51.508387541668,-0.42685520295159995,-0.39384990027200006,3.6729941995919995,waving_righthand
51.758387541668,0.8720406147936,0.7635021480528,-2.81331664928,waving_righthand
52.008387541668,0.055640642488000006,0.109786722662,1.4308195152732004,waving_righthand
52.258387541668,0.340588420616,-0.5239185279356,0.2933043318764,waving_righthand
52.508387541668,-0.21924864127759996,-0.7519181639592002,-1.7014175057040004,waving_righthand
52.758387541668,-0.22446210685919998,0.4693490310615999,3.5264919855479993,waving_righthand
53.008387541668,0.19560295998928,-1.1070840564472,-4.538379377112,waving_righthand
53.258387541668,-0.24943908037199997,0.362661923772,5.414411995276001,waving_righthand
53.508387541668,0.900562136172,0.19041631072836004,-4.346732265236,waving_righthand
53.758387541668,0.06397459537199998,-0.4925435270596,3.521018092612,waving_righthand
54.008387541668,0.8379117363808,0.08568889457440002,-2.9140964591,waving_righthand
54.258387541668,-0.38932768842192306,-0.5123590569294615,2.280466641370385,waving_righthand
54.508387541668,0.1934458611876,0.4315192502479999,-1.645045460492,waving_righthand
54.758387541668,-0.1770415088484,-0.52029721792,0.6027695055992001,waving_righthand
55.008387541668,0.22048947825520002,0.37220668716359995,0.499140192808,waving_righthand
55.258387541668,0.40613791032264,0.16236930742760003,-1.7769721315531999,waving_righthand
55.508387541668,-0.380318163628,-0.03772832927440002,3.5578711798784,waving_righthand
55.758387541668,0.26432740051552,-0.239761408856628,-3.4306734323240007,waving_righthand
56.008387541668,-0.1371794022536,0.02103838726948001,2.7310952998623996,waving_righthand
56.258387541668,0.3196544620388,0.30961011290999996,-1.3735354199952,waving_righthand
56.508387541668,0.028510853935999992,-0.35350624079959997,-0.34162786968,waving_righthand
56.758387541668,0.108842308958332,0.24738095953439998,1.3396631885556003,waving_righthand
57.008387541668,0.20397087566254002,-0.06566216006836,-1.8707412952432,waving_righthand
57.258387541668,-0.23507174603959996,-0.37380390466799995,3.044605083472,waving_righthand
57.508387541668,0.24167290347452,0.08989461303200003,-3.8677455115640003,waving_righthand
57.758387541668,-0.09508555589236,-0.33619529641920004,2.286137341232,waving_righthand
58.008387541668,0.8811814856248,0.1928910616848,-0.5044226483784,waving_righthand
58.258387541668,0.25800735269448,-0.14634280678248002,-0.8133070364932,waving_righthand
58.508387541668,1.185576076472,-0.18069621505600003,2.3247744929120002,waving_righthand
58.758387541668,0.7370872634528,0.22974539756520002,-3.0809694481600003,waving_righthand
59.008387541668,-0.45447174928019995,-0.7165991051652,3.0671780610360004,waving_righthand
59.258387541668,3.7223069583599995,-1.9045619043044,1.003543136072,waving_righthand
59.508387541668,0.6746772657028,-1.0353419219359998,-3.645338026824,waving_righthand
59.758387541668,0.96188788588,-0.05637472549280001,1.9013108391084002,waving_righthand
